CaseMasterID,CASEChargesheetID,Fir_id,Unit_id,Dispose_Date
3119235,254808,FIR68768,UNIT029,07-08-2023
3120038,268564,FIR68809,UNIT029,07-08-2023
3121882,188734,FIR68911,UNIT029,07-08-2023
3123037,1612202,FIR68978,UNIT029,09-10-2023
3124524,507997,FIR69048,UNIT029,07-08-2023
3127161,158652,FIR69192,UNIT029,07-08-2023
3127241,147172,FIR69196,UNIT029,07-08-2023
3127560,22315,FIR69212,UNIT029,07-08-2023
2724171,772334,FIR69247,UNIT029,11-04-2022
2727803,1307437,FIR69268,UNIT029,12-09-2022
2730124,647192,FIR69280,UNIT029,12-12-2022
2736357,1385243,FIR69313,UNIT029,25-07-2022
2743135,1267369,FIR69357,UNIT029,07-08-2023
2725398,1477017,FIR69465,UNIT029,25-07-2022
2730368,1261017,FIR69664,UNIT029,12-12-2022
2740111,927254,FIR70024,UNIT029,26-08-2023
2577650,276027,FIR70120,UNIT029,05-10-2023
2586285,670169,FIR70202,UNIT029,25-07-2022
2585994,887050,FIR70877,UNIT029,30-09-2021
2589735,145571,FIR71038,UNIT029,NULL
2594545,382013,FIR71076,UNIT029,30-10-2021
2596364,760623,FIR71739,UNIT029,12-12-2022
2598099,1389142,FIR71837,UNIT029,31-08-2023
2943677,1064439,FIR73786,UNIT029,NULL
2754163,1064351,FIR76487,UNIT029,12-12-2022
2747034,1708787,FIR76652,UNIT029,02-07-2023
2602812,1327667,FIR77366,UNIT029,13-09-2021
2605355,108787,FIR77390,UNIT029,17-01-2022
2602193,690277,FIR77642,UNIT029,01-01-2023
2603079,1519465,FIR77691,UNIT029,17-01-2022
2609883,455685,FIR78193,UNIT029,17-01-2022
2611037,135005,FIR78239,UNIT029,11-04-2022
2618833,1173793,FIR78320,UNIT029,25-07-2022
2612210,725371,FIR78524,UNIT029,12-12-2022
2612431,644577,FIR78540,UNIT029,30-09-2021
2617671,1530498,FIR78954,UNIT029,29-12-2023
2408048,1061695,FIR80325,UNIT029,26-04-2021
2408474,1250333,FIR80333,UNIT029,26-04-2020
3130277,1420265,FIR81001,UNIT029,08-10-2023
3132070,776747,FIR81064,UNIT029,11-11-2023
3136896,861434,FIR81186,UNIT029,25-12-2023
3128393,35804,FIR81334,UNIT029,07-08-2023
2964344,603681,FIR82656,UNIT029,07-08-2023
2411229,577891,FIR82825,UNIT029,26-04-2021
2960057,412228,FIR83492,UNIT029,07-08-2023
3443462,15374,FIR83615,UNIT029,14-10-2024
3290861,545573,FIR84745,UNIT029,NULL
2976495,406526,FIR85093,UNIT029,08-01-2024
2420489,1118399,FIR86476,UNIT029,12-12-2022
2417195,580872,FIR86691,UNIT029,10-11-2021
2418752,1358011,FIR86754,UNIT029,12-12-2022
2419906,1226919,FIR86873,UNIT029,25-04-2021
2763436,1189356,FIR87241,UNIT029,06-07-2022
2763764,1181488,FIR87255,UNIT029,25-07-2022
2773794,1696398,FIR87305,UNIT029,25-07-2022
2772458,19325,FIR87718,UNIT029,22-12-2023
2619582,1041746,FIR88162,UNIT029,25-07-2022
2619388,1082817,FIR88361,UNIT029,11-04-2022
2619541,1199171,FIR88387,UNIT029,25-07-2022
2619913,862242,FIR88464,UNIT029,15-04-2024
2622930,1579516,FIR89395,UNIT029,11-04-2022
2624892,1041750,FIR90373,UNIT029,23-02-2022
2630044,1206555,FIR92485,UNIT029,23-02-2022
2630157,1151310,FIR92520,UNIT029,25-07-2022
2630540,958782,FIR92650,UNIT029,15-04-2024
2630659,826695,FIR92681,UNIT029,21-01-2024
3142273,976603,FIR94125,UNIT029,08-10-2023
3142388,1002745,FIR94127,UNIT029,08-10-2023
3138380,46904,FIR94335,UNIT029,07-08-2023
3139594,1910188,FIR94509,UNIT029,07-08-2023
3144035,1923452,FIR94984,UNIT029,07-08-2023
2437204,1024885,FIR99568,UNIT029,28-05-2023
2437505,1124497,FIR99630,UNIT029,30-09-2023
2442409,1105304,FIR100175,UNIT029,NULL
2787388,883738,FIR100236,UNIT029,12-12-2022
2785067,1030893,FIR100686,UNIT029,23-11-2024
2787784,625126,FIR100829,UNIT029,25-07-2022
2442968,1235473,FIR101268,UNIT029,30-11-2023
2793002,721129,FIR101280,UNIT029,25-07-2022
2638235,910604,FIR105465,UNIT029,25-07-2022
2645966,1218494,FIR109278,UNIT029,23-02-2022
2646588,836088,FIR109509,UNIT029,30-10-2023
3155303,1822740,FIR110345,UNIT029,07-08-2023
3156739,1271797,FIR110548,UNIT029,08-10-2023
3161395,1367118,FIR111811,UNIT029,09-10-2023
3164334,668353,FIR111880,UNIT029,11-11-2023
3165835,1786643,FIR111924,UNIT029,08-10-2023
2651568,1199081,FIR112066,UNIT029,05-10-2023
3162178,1359322,FIR112450,UNIT029,08-10-2023
3164636,43887,FIR112929,UNIT029,07-08-2023
3164713,57335,FIR112934,UNIT029,07-08-2023
3165094,1922666,FIR112987,UNIT029,07-08-2023
3167326,1444277,FIR113406,UNIT029,08-10-2023
2981921,470422,FIR115840,UNIT029,08-01-2024
2990288,518520,FIR115994,UNIT029,07-08-2023
2981034,485032,FIR116321,UNIT029,07-08-2023
2986050,441786,FIR117027,UNIT029,07-08-2023
2991568,432511,FIR117493,UNIT029,07-08-2023
2991822,397441,FIR117531,UNIT029,07-08-2023
2998310,220554,FIR117948,UNIT029,07-08-2023
2998436,180827,FIR117954,UNIT029,07-08-2023
2451090,1772840,FIR118346,UNIT029,12-09-2022
2461952,1870229,FIR118392,UNIT029,13-09-2021
2453259,973277,FIR118704,UNIT029,01-05-2023
2457718,1415459,FIR118870,UNIT029,07-10-2022
2801614,251785,FIR119132,UNIT029,22-11-2024
2808804,875903,FIR119188,UNIT029,12-09-2022
2813927,761296,FIR119223,UNIT029,NULL
2816270,486755,FIR119241,UNIT029,12-09-2022
2827071,635536,FIR120092,UNIT029,12-12-2022
3175023,1928615,FIR128566,UNIT029,08-01-2024
3178294,276980,FIR128672,UNIT029,25-12-2023
3178997,172493,FIR129362,UNIT029,26-10-2023
3180754,635014,FIR130024,UNIT029,01-10-2023
3182486,667782,FIR130232,UNIT029,26-10-2023
3183125,327093,FIR130307,UNIT029,26-10-2023
3184223,203218,FIR130469,UNIT029,26-10-2023
3184788,176186,FIR130565,UNIT029,26-10-2023
3186093,668382,FIR130816,UNIT029,01-10-2023
3186141,554291,FIR130820,UNIT029,01-10-2023
3188331,427962,FIR131197,UNIT029,26-10-2023
3190005,159973,FIR131476,UNIT029,26-10-2023
3192550,732828,FIR131900,UNIT029,08-10-2023
3192591,647959,FIR131904,UNIT029,08-10-2023
3193028,633291,FIR131944,UNIT029,30-11-2023
3016496,1353319,FIR132088,UNIT029,07-08-2023
3003078,768322,FIR132136,UNIT029,07-08-2023
3020416,1580711,FIR132706,UNIT029,07-08-2023
2833443,866130,FIR132935,UNIT029,12-12-2022
2840153,200496,FIR133007,UNIT029,12-12-2022
2841429,1919858,FIR133600,UNIT029,12-09-2022
3028033,1110387,FIR133718,UNIT029,07-08-2023
3029736,1624957,FIR133769,UNIT029,07-08-2023
3360736,62852,FIR135313,UNIT029,29-03-2024
2468869,819549,FIR0906,UNIT030,11-04-2022
2480676,426051,FIR1041,UNIT030,11-04-2022
2483152,1251783,FIR1070,UNIT030,11-04-2022
2463942,309877,FIR1126,UNIT030,19-04-2021
2467072,1878738,FIR1348,UNIT030,15-06-2022
2472159,1815586,FIR1713,UNIT030,15-06-2022
2476214,10157,FIR2115,UNIT030,01-04-2021
2302341,285541,FIR2224,UNIT030,30-03-2023
2303192,623993,FIR2305,UNIT030,08-04-2021
2479366,958958,FIR2350,UNIT030,19-08-2022
2304903,444233,FIR2423,UNIT030,01-04-2021
2662861,427721,FIR2729,UNIT030,12-12-2022
2672574,246525,FIR2780,UNIT030,13-03-2023
2675377,1180311,FIR2801,UNIT030,25-07-2022
2244878,1737119,FIR3563,UNIT030,26-04-2021
2257221,1190617,FIR3617,UNIT030,26-04-2021
2262589,1137954,FIR3647,UNIT030,16-09-2020
2249105,1717350,FIR3879,UNIT030,02-12-2022
2256641,1040583,FIR4179,UNIT030,28-02-2022
2259140,1662774,FIR4285,UNIT030,15-02-2023
2261393,425196,FIR4381,UNIT030,04-07-2021
2307802,1078006,FIR4454,UNIT030,19-10-2020
2315984,1164040,FIR4504,UNIT030,26-04-2021
2310502,605109,FIR4737,UNIT030,17-01-2021
2312615,459658,FIR4831,UNIT030,06-01-2023
2493454,1358112,FIR5396,UNIT030,19-02-2023
2495883,742929,FIR5407,UNIT030,11-04-2022
2489045,1230957,FIR5604,UNIT030,07-05-2021
2490996,815511,FIR5673,UNIT030,26-09-2021
2491225,1545374,FIR5681,UNIT030,07-05-2021
2497698,1524435,FIR5952,UNIT030,11-10-2023
2501375,903159,FIR6109,UNIT030,07-05-2021
2502400,1536944,FIR6144,UNIT030,17-09-2021
2504272,1270257,FIR6226,UNIT030,17-12-2022
2266530,770567,FIR6260,UNIT030,19-10-2020
2280945,1113861,FIR6318,UNIT030,19-10-2020
2264881,746523,FIR6394,UNIT030,08-03-2021
2273470,425597,FIR6788,UNIT030,26-03-2021
2273568,225721,FIR6794,UNIT030,08-04-2021
2277708,1684608,FIR6967,UNIT030,04-08-2022
2279308,713118,FIR7030,UNIT030,03-04-2021
2844978,601615,FIR7175,UNIT030,12-12-2022
2847410,1094131,FIR7188,UNIT030,12-12-2022
2848256,1468086,FIR7196,UNIT030,12-12-2022
2850082,767888,FIR7217,UNIT030,12-12-2022
2852199,1901585,FIR7233,UNIT030,12-09-2022
2845220,627884,FIR7507,UNIT030,20-04-2023
2860118,784617,FIR8113,UNIT030,13-03-2023
2855258,906489,FIR8301,UNIT030,16-04-2023
2862295,1760165,FIR8808,UNIT030,25-12-2023
3038592,1641750,FIR9102,UNIT030,03-12-2023
3043392,234459,FIR9281,UNIT030,08-07-2023
3049819,244420,FIR9523,UNIT030,31-07-2023
2210169,1332021,FIR13558,UNIT030,19-10-2020
2330779,1870505,FIR16193,UNIT030,17-09-2023
2334279,787952,FIR16216,UNIT030,18-01-2021
2505428,285326,FIR17185,UNIT030,17-09-2021
2334791,588735,FIR16936,UNIT030,26-03-2021
2507294,1680693,FIR17253,UNIT030,22-09-2021
2514967,1375071,FIR17562,UNIT030,12-09-2022
2326469,1029913,FIR16468,UNIT030,28-04-2022
2509290,1423759,FIR17338,UNIT030,26-09-2021
2218087,466959,FIR14867,UNIT030,23-09-2022
2510765,242914,FIR17397,UNIT030,22-09-2021
2333824,1145298,FIR16874,UNIT030,28-09-2022
2506493,828574,FIR17221,UNIT030,NULL
2510558,388125,FIR17388,UNIT030,16-09-2021
2214559,1606559,FIR14670,UNIT030,04-03-2019
2326635,1112287,FIR16478,UNIT030,01-05-2022
2518557,1562484,FIR17704,UNIT030,28-09-2022
2521886,806289,FIR17847,UNIT030,31-12-2023
2523149,1639724,FIR17896,UNIT030,22-09-2021
2524155,1465774,FIR17932,UNIT030,25-09-2021
2871110,859077,FIR18547,UNIT030,12-12-2022
2875487,310021,FIR18864,UNIT030,07-08-2023
2874262,1450634,FIR18947,UNIT030,28-01-2023
2875331,412975,FIR19121,UNIT030,31-08-2023
2876116,45624,FIR19285,UNIT030,18-10-2024
2877739,639859,FIR19605,UNIT030,13-03-2023
2881574,98578,FIR20258,UNIT030,17-09-2023
2881715,91174,FIR20292,UNIT030,20-10-2023
2882529,1810312,FIR20536,UNIT030,01-10-2023
3059232,749408,FIR20747,UNIT030,04-08-2023
3067729,1868947,FIR21077,UNIT030,04-03-2024
3218216,1894349,FIR22034,UNIT030,05-12-2024
2227828,1433971,FIR26775,UNIT030,19-10-2020
2237728,1544425,FIR26883,UNIT030,19-10-2020
2342972,1797120,FIR27945,UNIT030,19-10-2020
2338840,1205347,FIR28240,UNIT030,13-04-2022
2340901,596970,FIR28488,UNIT030,13-03-2021
3230636,1289110,FIR28501,UNIT030,01-07-2024
2352670,667460,FIR30427,UNIT030,03-02-2021
2353678,733329,FIR30524,UNIT030,01-04-2023
2353814,654022,FIR30551,UNIT030,11-03-2021
2354730,1394536,FIR30652,UNIT030,24-02-2023
2355036,1269074,FIR30691,UNIT030,05-02-2021
2355610,1447083,FIR30781,UNIT030,05-02-2021
2355775,450148,FIR30796,UNIT030,26-03-2021
2357232,65444,FIR31017,UNIT030,18-12-2020
2358090,1543966,FIR31141,UNIT030,17-01-2021
2358545,1531304,FIR31208,UNIT030,20-01-2021
2360080,673172,FIR31385,UNIT030,26-02-2021
2360279,639946,FIR31400,UNIT030,03-02-2021
2360731,1416077,FIR31425,UNIT030,10-02-2021
2889759,1302516,FIR32642,UNIT030,19-05-2023
2893325,702707,FIR33256,UNIT030,13-03-2023
2895527,1321063,FIR33294,UNIT030,07-08-2023
2893256,1824002,FIR33472,UNIT030,13-03-2023
3084498,1238359,FIR35215,UNIT030,07-08-2023
3088234,281759,FIR35380,UNIT030,07-08-2023
3092937,1401476,FIR35635,UNIT030,07-08-2023
2680000,325120,FIR36844,UNIT030,30-11-2022
2686918,504546,FIR36881,UNIT030,11-04-2022
2689993,1778803,FIR36897,UNIT030,12-09-2022
2688848,72361,FIR37393,UNIT030,01-05-2024
2699308,119068,FIR37872,UNIT030,01-07-2023
3251316,1431744,FIR43096,UNIT030,02-09-2024
2365050,1599259,FIR43333,UNIT030,13-08-2021
2361729,1382382,FIR43661,UNIT030,05-02-2021
2362499,374004,FIR43772,UNIT030,15-02-2021
2362820,425576,FIR43848,UNIT030,06-01-2021
2363254,92302,FIR43906,UNIT030,18-12-2020
2363714,71337,FIR44006,UNIT030,06-01-2021
2363853,80063,FIR44051,UNIT030,06-01-2021
2364022,82888,FIR44067,UNIT030,18-12-2020
2364580,1755882,FIR44231,UNIT030,20-01-2021
2364970,1745380,FIR44386,UNIT030,26-03-2021
2366025,723206,FIR44579,UNIT030,11-03-2021
2366997,1454742,FIR44700,UNIT030,05-02-2021
2367058,1403522,FIR44702,UNIT030,15-02-2021
2368855,438244,FIR44886,UNIT030,18-12-2020
2368944,266208,FIR44895,UNIT030,18-04-2021
2376712,377465,FIR45899,UNIT030,19-10-2020
2371792,736975,FIR46245,UNIT030,08-04-2021
2373307,620419,FIR46343,UNIT030,02-04-2021
2373535,1475072,FIR46359,UNIT030,15-02-2021
2374018,1281165,FIR46388,UNIT030,26-03-2021
2375433,1373708,FIR46496,UNIT030,31-08-2022
2378377,470436,FIR46824,UNIT030,18-12-2020
2379705,88116,FIR46965,UNIT030,07-04-2021
2379742,66973,FIR46970,UNIT030,17-01-2021
2381091,1703233,FIR47161,UNIT030,15-04-2021
2381278,1586046,FIR47187,UNIT030,02-09-2023
2381335,1573345,FIR47192,UNIT030,11-03-2021
2383839,733832,FIR47571,UNIT030,01-04-2021
2383909,596790,FIR47577,UNIT030,26-03-2021
2524376,1413476,FIR47609,UNIT030,25-09-2021
2529310,1716947,FIR47931,UNIT030,25-09-2021
2543126,123778,FIR48517,UNIT030,26-08-2022
2282320,996862,FIR49410,UNIT030,19-10-2020
2286791,1082913,FIR49434,UNIT030,19-10-2020
2286189,364289,FIR49841,UNIT030,22-01-2023
2286291,459827,FIR49845,UNIT030,01-04-2021
2904801,1317829,FIR51277,UNIT030,12-12-2022
2903834,1815032,FIR51681,UNIT030,13-03-2023
2907096,452237,FIR52103,UNIT030,09-03-2024
2907141,456452,FIR52112,UNIT030,12-12-2022
2907666,9546,FIR52128,UNIT030,13-03-2023
2910993,1375250,FIR52202,UNIT030,13-03-2023
2908384,58331,FIR52471,UNIT030,13-03-2023
2910192,1420163,FIR52836,UNIT030,12-09-2022
2914309,1891638,FIR53720,UNIT030,25-07-2024
3099656,312279,FIR55968,UNIT030,07-08-2023
3105617,168890,FIR56280,UNIT030,31-08-2023
3108484,1409654,FIR56413,UNIT030,07-08-2023
3108668,1454299,FIR56428,UNIT030,07-08-2023
3109917,425781,FIR56492,UNIT030,31-08-2023
3110175,312301,FIR56504,UNIT030,07-08-2023
2714584,560908,FIR58357,UNIT030,25-07-2022
2716759,1287724,FIR58365,UNIT030,12-12-2022
2717589,224539,FIR58368,UNIT030,25-07-2022
2385523,1393413,FIR60238,UNIT030,18-01-2021
2385640,1401012,FIR60240,UNIT030,18-01-2021
2386409,283294,FIR60249,UNIT030,19-10-2020
2384715,1396132,FIR60344,UNIT030,03-02-2021
2385923,1317276,FIR60431,UNIT030,13-03-2023
2386561,385904,FIR60487,UNIT030,05-02-2021
2387837,32096,FIR60630,UNIT030,17-01-2021
2388942,1751179,FIR60767,UNIT030,17-01-2021
2390976,1330948,FIR60989,UNIT030,26-03-2021
2392156,390905,FIR61090,UNIT030,01-06-2023
2392372,454818,FIR61109,UNIT030,05-02-2021
2398418,387076,FIR61185,UNIT030,19-10-2020
2394293,54129,FIR61388,UNIT030,21-11-2021
2395796,1703056,FIR61611,UNIT030,02-12-2023
2396281,658614,FIR61659,UNIT030,26-02-2021
2398777,443793,FIR61844,UNIT030,05-02-2021
2398826,277827,FIR61850,UNIT030,05-02-2021
2399683,98630,FIR61930,UNIT030,NULL
2400150,92634,FIR61984,UNIT030,06-01-2021
2401222,1571176,FIR62504,UNIT030,26-04-2021
2570000,113893,FIR62580,UNIT030,13-09-2024
2570100,102045,FIR62583,UNIT030,26-09-2021
2400657,1628629,FIR62963,UNIT030,17-01-2021
2575798,598050,FIR62990,UNIT030,26-05-2022
2402502,1174993,FIR63372,UNIT030,10-08-2023
2402670,1048299,FIR63407,UNIT030,03-04-2021
2402923,1142751,FIR63445,UNIT030,24-11-2021
2925499,1808505,FIR65084,UNIT030,13-03-2023
2925565,1803412,FIR65106,UNIT030,13-03-2023
2929911,565852,FIR65671,UNIT030,09-08-2023
2928223,919927,FIR66006,UNIT030,06-01-2024
2936308,1810801,FIR67116,UNIT030,03-06-2023
2940927,598987,FIR67529,UNIT030,07-08-2023
3114792,461392,FIR68334,UNIT030,09-10-2023
3114967,262066,FIR68336,UNIT030,09-10-2023
3119834,489897,FIR68798,UNIT030,07-08-2023
3125121,333635,FIR69081,UNIT030,07-08-2023
2722289,1326309,FIR69223,UNIT030,27-07-2022
2741655,1419765,FIR69354,UNIT030,12-09-2022
2726448,1378909,FIR69507,UNIT030,12-09-2022
2731660,1450814,FIR69711,UNIT030,12-12-2022
2738232,1339666,FIR69944,UNIT030,04-10-2024
2578585,500622,FIR70293,UNIT030,16-09-2021
2579419,118653,FIR70368,UNIT030,20-01-2022
2582677,1473954,FIR70598,UNIT030,20-04-2024
2583820,475716,FIR70684,UNIT030,16-09-2021
2583976,451450,FIR70701,UNIT030,17-09-2021
2584027,300975,FIR70707,UNIT030,17-09-2021
2585352,1731245,FIR70831,UNIT030,27-05-2022
2585750,887415,FIR70859,UNIT030,13-03-2023
2589910,125989,FIR71260,UNIT030,20-01-2022
2592059,1447528,FIR71414,UNIT030,16-09-2021
2598207,1298093,FIR71841,UNIT030,21-01-2022
2745989,18833,FIR76619,UNIT030,28-07-2022
2746886,1689424,FIR76645,UNIT030,12-12-2022
2747986,1027861,FIR76688,UNIT030,29-03-2023
2753380,1100455,FIR76900,UNIT030,12-12-2022
2753703,1214286,FIR76915,UNIT030,26-03-2023
2602382,1403738,FIR77649,UNIT030,03-10-2021
2606203,1595806,FIR77947,UNIT030,23-03-2022
2608932,1344932,FIR78124,UNIT030,26-09-2021
2609587,484071,FIR78167,UNIT030,17-09-2021
2609644,394563,FIR78172,UNIT030,16-09-2021
2609867,471155,FIR78190,UNIT030,27-10-2023
2615890,151076,FIR78285,UNIT030,11-04-2022
2610788,152798,FIR78380,UNIT030,19-02-2022
2614473,237321,FIR78662,UNIT030,23-10-2022
2614997,347237,FIR78697,UNIT030,16-09-2021
2615538,386772,FIR78749,UNIT030,16-09-2021
2616677,1648337,FIR78850,UNIT030,23-03-2022
2408019,1089901,FIR80678,UNIT030,07-09-2023
2408642,1117796,FIR80789,UNIT030,17-12-2023
3128292,42410,FIR81324,UNIT030,09-10-2023
3129488,1784835,FIR81575,UNIT030,31-08-2023
2959887,474697,FIR82443,UNIT030,07-08-2023
2962154,1787606,FIR82562,UNIT030,07-08-2023
2976072,257114,FIR85061,UNIT030,12-09-2024
2414173,1124886,FIR85747,UNIT030,05-04-2021
2775267,1061163,FIR87314,UNIT030,13-03-2023
2765992,306844,FIR87456,UNIT030,03-12-2023
2620664,835889,FIR88631,UNIT030,11-05-2022
2620806,966384,FIR88663,UNIT030,02-03-2022
2625330,747843,FIR89480,UNIT030,11-04-2022
2622650,601446,FIR89844,UNIT030,23-07-2022
2622957,1629654,FIR89884,UNIT030,19-08-2022
2625647,969590,FIR90658,UNIT030,12-12-2022
2625677,804359,FIR90664,UNIT030,20-05-2022
2629613,1166834,FIR91004,UNIT030,19-01-2022
2630654,826694,FIR92680,UNIT030,30-04-2022
2631186,872775,FIR92809,UNIT030,15-09-2023
2631368,943779,FIR92850,UNIT030,28-05-2022
2637747,1062934,FIR93676,UNIT030,11-04-2022
2635725,1041166,FIR94191,UNIT030,05-09-2022
2636653,1014466,FIR94439,UNIT030,28-04-2023
2422988,723409,FIR96896,UNIT030,14-04-2021
2423249,610350,FIR96911,UNIT030,19-04-2021
2424544,1257736,FIR96958,UNIT030,28-10-2022
2431016,1178872,FIR98299,UNIT030,24-02-2021
2431246,1258555,FIR98342,UNIT030,28-05-2023
2431477,1165784,FIR98384,UNIT030,03-11-2023
2783039,19329,FIR100193,UNIT030,22-12-2022
2783152,1655284,FIR100195,UNIT030,12-09-2022
2441761,1519455,FIR101045,UNIT030,14-04-2021
2442756,1117803,FIR101211,UNIT030,21-02-2021
2640175,876563,FIR105319,UNIT030,11-04-2022
2638952,868250,FIR105623,UNIT030,08-05-2022
2639901,859973,FIR105950,UNIT030,08-05-2022
2646355,1250949,FIR108505,UNIT030,12-12-2022
2646445,994599,FIR108508,UNIT030,11-04-2022
2646989,892406,FIR108519,UNIT030,13-03-2023
2647172,775131,FIR108528,UNIT030,11-04-2022
2645959,1084351,FIR109276,UNIT030,01-10-2023
2647145,802397,FIR109685,UNIT030,12-09-2022
3150205,1909879,FIR109695,UNIT030,14-10-2023
2647301,992973,FIR109779,UNIT030,21-05-2022
2647338,841581,FIR109800,UNIT030,NULL
3151246,1339148,FIR109869,UNIT030,07-08-2023
3156525,1239742,FIR110530,UNIT030,09-10-2023
2650831,1118736,FIR111756,UNIT030,21-04-2022
3159322,45024,FIR112031,UNIT030,09-10-2023
3159400,17753,FIR112039,UNIT030,09-10-2023
3165957,1908590,FIR113118,UNIT030,22-10-2023
2656185,1089940,FIR115751,UNIT030,21-04-2022
2446456,568011,FIR118444,UNIT030,20-04-2023
2452865,1248225,FIR118683,UNIT030,07-05-2021
2455598,1888848,FIR118792,UNIT030,14-04-2021
2459163,318745,FIR118931,UNIT030,NULL
2802164,302224,FIR119136,UNIT030,01-04-2023
2812386,307698,FIR119219,UNIT030,12-12-2022
2804252,701415,FIR119405,UNIT030,31-07-2023
2804630,584107,FIR119420,UNIT030,24-05-2024
2820192,590790,FIR120257,UNIT030,12-12-2022
3180324,1877913,FIR129755,UNIT030,12-11-2023
3185565,1818326,FIR130737,UNIT030,12-11-2023
3005417,1270448,FIR132217,UNIT030,09-10-2023
3005534,1267037,FIR132222,UNIT030,09-10-2023
3015873,1406740,FIR132565,UNIT030,07-08-2023
3023751,999540,FIR132837,UNIT030,05-06-2022
3026146,1464460,FIR132908,UNIT030,29-06-2023
2833589,983837,FIR132938,UNIT030,13-03-2023
2837637,1337770,FIR132980,UNIT030,12-12-2022
2840516,126318,FIR133540,UNIT030,05-05-2023
3034816,897873,FIR133662,UNIT030,26-07-2023
3353869,1458265,FIR134827,UNIT030,10-10-2024
2290573,530127,FIR1332,UNIT031,26-04-2021
2475075,453014,FIR2020,UNIT031,26-04-2021
2479655,422547,FIR2388,UNIT031,07-03-2021
2676982,536626,FIR2809,UNIT031,25-07-2022
2670266,974354,FIR3283,UNIT031,11-04-2022
2675242,1924433,FIR3447,UNIT031,02-01-2023
2675495,1195025,FIR3453,UNIT031,11-04-2022
2675495,1195024,FIR3453,UNIT031,11-04-2022
2315082,1797691,FIR4946,UNIT031,31-07-2022
2492234,1627258,FIR5716,UNIT031,13-09-2021
2277372,1547418,FIR6302,UNIT031,NULL
2265495,820392,FIR6424,UNIT031,26-04-2021
2278666,611271,FIR7003,UNIT031,28-08-2022
2857969,1128299,FIR8095,UNIT031,25-07-2022
2328495,742786,FIR16587,UNIT031,26-04-2021
2209780,1341817,FIR14369,UNIT031,NULL
2326711,1081521,FIR16481,UNIT031,15-12-2023
2323752,9917,FIR16316,UNIT031,05-05-2022
2209142,1652820,FIR14317,UNIT031,16-03-2024
2510860,381180,FIR17399,UNIT031,28-08-2022
3213258,1312077,FIR13727,UNIT031,15-04-2024
2517648,1542063,FIR17669,UNIT031,13-09-2021
2872731,668449,FIR18690,UNIT031,08-01-2024
2340090,1018985,FIR28427,UNIT031,13-09-2021
2346721,690109,FIR29118,UNIT031,26-04-2021
2349774,1174038,FIR29442,UNIT031,17-11-2021
2351836,1072946,FIR29604,UNIT031,13-09-2021
2356431,242605,FIR30895,UNIT031,26-04-2021
2356478,393170,FIR30902,UNIT031,26-04-2021
2884880,1478211,FIR31684,UNIT031,23-02-2024
2891320,215757,FIR32873,UNIT031,28-02-2023
2897365,99385,FIR33992,UNIT031,03-09-2023
2688967,203280,FIR36890,UNIT031,25-07-2022
2699427,100225,FIR37874,UNIT031,25-07-2022
3241648,1335495,FIR38695,UNIT031,12-08-2024
2361094,1394206,FIR43508,UNIT031,18-01-2021
2364118,1673713,FIR44078,UNIT031,NULL
2365047,1513733,FIR44400,UNIT031,20-02-2021
2365467,723072,FIR44527,UNIT031,26-04-2021
2369790,50021,FIR45982,UNIT031,26-04-2021
2373139,659152,FIR46329,UNIT031,26-04-2021
2374912,1449843,FIR46459,UNIT031,26-04-2020
2553447,900772,FIR49082,UNIT031,13-09-2021
2910562,1365491,FIR52878,UNIT031,05-01-2024
2701930,1098957,FIR58430,UNIT031,11-04-2022
2710594,1419795,FIR58833,UNIT031,25-07-2022
2384312,600357,FIR60208,UNIT031,NULL
2388455,1578308,FIR60274,UNIT031,31-07-2022
2393745,63015,FIR61327,UNIT031,26-04-2021
2574691,734584,FIR62879,UNIT031,13-09-2021
2575131,768139,FIR62898,UNIT031,13-09-2021
2723497,1159831,FIR69389,UNIT031,11-04-2022
2724120,909438,FIR69413,UNIT031,29-12-2022
2580344,887820,FIR70463,UNIT031,13-09-2021
2588848,462746,FIR71166,UNIT031,03-04-2023
2755727,219789,FIR76493,UNIT031,25-07-2022
2750007,311018,FIR76767,UNIT031,22-06-2023
2755031,220877,FIR76965,UNIT031,25-07-2022
2599811,271170,FIR77335,UNIT031,25-07-2022
2602581,1494210,FIR77659,UNIT031,15-12-2022
2606884,760618,FIR78008,UNIT031,13-09-2021
2606958,714022,FIR78013,UNIT031,13-09-2021
2608354,1378956,FIR78092,UNIT031,04-05-2022
2618407,1189480,FIR79050,UNIT031,14-12-2022
2414230,1024505,FIR85757,UNIT031,28-11-2021
2417533,798491,FIR86704,UNIT031,26-04-2021
2776469,238265,FIR87889,UNIT031,09-04-2023
2776930,19075,FIR87915,UNIT031,09-04-2023
2618983,1015458,FIR88148,UNIT031,25-07-2022
2619113,1066343,FIR88149,UNIT031,25-07-2022
2619354,1084008,FIR88352,UNIT031,14-12-2023
2629527,1182720,FIR91732,UNIT031,25-07-2022
2636008,1094320,FIR93641,UNIT031,25-07-2022
2636240,1077772,FIR93644,UNIT031,25-07-2022
2637557,1003571,FIR94738,UNIT031,07-08-2023
2424920,1388135,FIR96972,UNIT031,02-12-2022
2645184,1186630,FIR108450,UNIT031,25-07-2022
2645214,1037466,FIR108451,UNIT031,25-07-2022
2645389,1086220,FIR108454,UNIT031,25-07-2022
2646424,854613,FIR109443,UNIT031,11-04-2022
