UnitID,UnitName,Latitude,Longitude
1,Chief Office,NULL,NULL
2,Bengaluru City,NULL,NULL
3,Battalion I - Bangalore,NULL,NULL
4,Battalion III - Bangalore,NULL,NULL
5,Battalion IV - Bangalore,NULL,NULL
6,Yeshwanthapura PS,13.01826763,77.55810547
7,DCP South Division,12.91661453,77.58161163
8,DCP Central Division,12.97617626,77.59838104
9,DCP East Division,12.97495079,77.62542725
10,DCP West Division,12.97447586,77.57482147
11,Yeshwanthapura Sub-Division,13.02327633,77.54911041
12,J.C. Nagar Sub-Division,13.02472019,77.59319305
13,Malleshwaram Sub-Division,13.00273037,77.54734039
14,Jalahalli PS,13.04878902,77.54951477
15,Vidyaranyapura PS,13.08410263,77.5644455
16,Vishveshwarapuram Sub Division,NULL,NULL
17,Jayanagar Sub-Division,12.91661453,77.58161163
18,Madivala Sub-Division,12.93922043,77.61012268
19,Halasurgate Sub-Division,12.96681023,77.58716583
20,Seshadripuram Sub-Division,13.01490879,77.5725174
22,Pulakeshinagar Sub-Division,12.99127674,77.61216736
23,Banaswadi Sub Division,13.01959419,77.64019013
24,Halasur  Sub-Division,12.97495079,77.62542725
25,Airport Sub-Division,NULL,NULL
26,Byatarayanapura Sub Division,NULL,NULL
27,Vijayanagar Sub-Division,12.98530674,77.54257202
28,Chickpet Sub-Division,12.97409344,77.57537842
29,DCP North Division,13.01812935,77.55849457
30,Soladevanahalli PS,13.09033108,77.49295807
31,CAR HQ,NULL,NULL
32,Mysuru City,NULL,NULL
33,Battalion II - Belgaum,NULL,NULL
34,Battalion VI - Gulbarga,NULL,NULL
35,Battalion V - Mysore,NULL,NULL
36,Narasimharaja Sub-Division,NULL,NULL
37,Krishnaraja Sub-Division,NULL,NULL
38,Devaraja Sub-Division,NULL,NULL
39,Traffic Sub-Division,NULL,NULL
40,Mandi PS,12.31633663,76.65419769
41,Narasimharaja PS,12.33483696,76.66400147
42,Metagalli PS,12.34725094,76.63039398
43,Jayalakshmipuram PS,12.32368279,76.61271668
44,V.V. Puram PS,NULL,NULL
45,Vijayanagar PS,12.33688927,76.60163879
46,Krishnaraja PS,12.29795837,76.65049744
47,Vidyaranyarpuram PS,12.26362133,76.64472199
48,Ashokpuram PS,12.28930569,76.63129425
49,Laxmipuram PS,12.29773617,76.64283752
50,Saraswathipuram PS,12.30174828,76.6239624
51,Kuvempunagar PS,12.28633976,76.61924744
52,Devaraja PS,12.3124342,76.64925385
53,Lashkar PS,12.3143158,76.65682221
54,Nazarbad PS,12.30845738,76.66732025
55,Udayagiri PS,12.32682896,76.68090057
56,Mysuru City Women PS,12.3143158,76.65682221
57,Narasimharaja Traffic PS,12.31985569,76.65791321
58,Krishnaraja Traffic PS,12.29223633,76.64763641
59,Deveraja Traffic PS,12.30813694,76.64723969
62,Hubballi Dharwad City,NULL,NULL
63,Battalion VII - Mangalore,NULL,NULL
64,Battalion VIII - Shimoga,NULL,NULL
65,Battalion X - Haveri,NULL,NULL
66,Hubli North Sub-Division,NULL,NULL
67,Hubli South Sub-Division,NULL,NULL
68,Dharwad Sub-Division,NULL,NULL
69,Traffic Sub-Division,NULL,NULL
70,Hubballi Sub Urban PS,15.35066795,75.13925171
71,Gokul Road PS,15.3508873,75.1142273
72,Kamaripeth PS,15.34469128,75.13682556
73,Keshavapur PS,15.36026382,75.1623764
74,Vidyanagar PS,15.12468243,75.12414551
75,HD City Women PS,15.35066032,75.1392746
76,Hubballi Town PS,15.34532738,75.14306641
77,Ghantikeri PS,15.3411808,75.14206696
78,Old Hubballi PS,15.33665562,75.12693787
79,Bendigeri PS,15.34248447,75.15036774
80,Kasabapeth PS,15.33707237,75.13314819
81,Dharwad Town PS,15.45930004,75.01165009
92,Eastern Range,NULL,NULL
93,FSL Madiwala,NULL,NULL
94,Davanagere District,NULL,NULL
95,Davanagere City Sub-Division,14.464818,75.91983795
96,Azad Nagar Circle,14.46898556,75.91842651
97,Basavanagara PS,14.46922302,75.91842651
98,Azad Nagar PS,14.48089886,75.92534638
99,Gandhi Nagar PS,14.47632694,75.9203186
100,KTJ Nagar Circle,14.464818,75.91983795
101,Davanagere Extention PS,14.464818,75.91983795
102,KTJ Nagar PS,14.45409679,75.92468262
103,Vidyanagar PS,14.43467522,75.91607666
104,Davanagere Rural Sub-Division,14.45079613,75.92064667
105,Mayakonda Circle,14.45079613,75.92064667
106,Davanagere Rural PS,14.45079613,75.92064667
107,Hadadi PS,14.36991692,75.89441681
108,Mayakonda PS,14.28295994,76.08058167
109,Harihara Circle,14.51474953,75.80686951
110,Harihara Town PS,14.51474953,75.80686951
111,Harihara Rural PS,14.53554535,75.81291962
112,Malebennur PS,14.35170841,75.73856354
113,Harapanahalli Sub Division,NULL,NULL
114,Harapanahalli Circle,NULL,NULL
115,Harapanahalli PS,14.78911686,75.98664093
116,Halavagilu PS,14.71027565,75.78057861
117,Arasikere PS,14.67028332,76.07437134
118,Jagalur Circle,14.52272511,76.34017944
119,Jagalur PS,14.5200491,76.33728027
120,Bilichodu PS,14.50458336,76.16030121
132,DAVANAGERE DAR,NULL,NULL
133,Haveri District,NULL,NULL
134,Haveri Sub-Division,NULL,NULL
135,Haveri Circle,NULL,NULL
136,Haveri Town PS,14.79303455,75.39658356
137,Haveri Rural PS,14.78392029,75.38816071
138,Guttal PS,14.83988094,75.63024139
139,Byadagi Circle,NULL,NULL
140,Byadagi PS,14.68018246,75.49480438
141,Kaginele PS,14.6914568,75.35792542
142,Ranebennur Town PS,14.6215353,75.63555145
143,Ranebennur Sub-Division,NULL,NULL
144,Ranebennur Town Circle,NULL,NULL
145,Ranebennur Traffic PS,14.62020016,75.62082672
146,Ranebennur Rural PS,14.62048054,75.62504578
147,Halageri PS,14.5534668,75.60566711
148,Kumarapatnam Circle,NULL,NULL
149,Kumarapattanam PS,14.52090645,75.78637695
150,Hirekerur  PS,14.45598126,75.39292908
151,Hansabhavi PS,14.5699749,75.36875916
152,Shiggaon Sub-Division,NULL,NULL
153,Hirekerur Circle,NULL,NULL
154,Rattihalli PS,14.42712307,75.50765991
155,Shiggaon PS,14.98939228,75.22647095
156,Tadas PS,15.12466431,75.12419891
157,Shiggaon Circle,NULL,NULL
158,Savanoor PS,14.97742653,75.33776093
159,Hanagal PS,14.77210426,75.12470245
160,Adur PS,14.77354336,75.2509079
166,Hanagal Circle,NULL,NULL
171,HAVERI DAR,NULL,NULL
172,Gadag District,NULL,NULL
173,Gadag Sub-Division,NULL,NULL
174,Gadag Town Circle,NULL,NULL
175,Gadag Town PS,15.42922878,75.6326294
176,Gadag Traffic PS,15.42416668,75.62472534
178,Gadag Rural Circle,NULL,NULL
179,Gadag Rural PS,15.43440247,75.63516998
180,Mulagund PS,15.28220558,75.51811981
210,GADAG DAR,NULL,NULL
211,K.G.F District,NULL,NULL
212,K.G.F Sub-Division,NULL,NULL
213,Oorgaum Circle,NULL,NULL
214,Oorgaum PS,12.9549942,78.25925446
215,BEML Nagar PS,12.97940922,78.23875427
217,Robertsonpet Circle,NULL,NULL
218,Robertsonpet  PS,12.95755959,78.27155304
219,Andersonpet  PS,12.93422031,78.27026367
220,Mysore CAR,NULL,NULL
222,Champion Reefs  Circle,NULL,NULL
223,Champion Reefs  PS,12.93287659,78.26016998
224,Marikuppam  PS,12.92712021,78.26590729
226,Bangarpet  Circle,NULL,NULL
227,Bangarpet  PS,12.98915768,78.17768097
228,Bethamangala PS,13.0063324,78.32980347
229,Kamasamudram PS,12.879385,78.19975281
232,Sringeri  PS,13.41886044,75.25305939
234,Hubli Dharwad CAR,NULL,NULL
236,SP Railways,NULL,NULL
237,Bengaluru Rly Sub Division,NULL,NULL
238,Bengaluru City Rly Circle,NULL,NULL
241,Bengaluru City Rly PS,12.97700882,77.56828308
242,Bengaluru Rural Rly PS,13.02152634,77.55294037
243,Bangalore Cantonment Rly Circle,NULL,NULL
245,Bengaluru Cantonment Rly PS,12.99360657,77.59851837
246,Bangarpet Rly PS,15.83119679,78.03211975
247,Byappanahalli Rly PS,12.99616337,77.64269257
248,Hubballi Rly PS,15.35196018,75.14685822
249,K.G.F DAR,NULL,NULL
250,Bengaluru District,NULL,NULL
251,Bangalore Sub-Division,NULL,NULL
252,Nandagudi Circle,NULL,NULL
253,Hosakote PS,13.07022858,77.78263855
254,Nandagudi PS,13.20375729,77.90317535
257,Kadugodi PS,12.99541473,77.75782013
258,Whitefield PS,12.9753561,77.75107575
259,Varthur PS,12.93803406,77.74691773
260,Doddaballapura Sub-Division,NULL,NULL
261,Doddaballapura Circle,NULL,NULL
262,Doddaballapura Town PS,13.3087492,77.54458618
263,Doddaballapura Rural PS,13.30843067,77.53790283
264,Doddabelavangala PS,NULL,NULL
266,Devanahalli PS,13.24538612,77.71208954
267,Vijayapura PS,13.29428101,77.80277252
268,Chikkajala PS,13.17235661,77.63278198
269,Nelamangala Sub-Division,NULL,NULL
270,Nelamangala Circle,NULL,NULL
271,Nelamangala Town PS,13.0996027,77.39112854
272,Dobbespet PS,NULL,NULL
273,Thyamagondlu PS,13.21603584,77.30056763
274,Magadi Circle,NULL,NULL
275,Magadi PS,12.95516491,77.22635651
276,Kudur PS,13.10702515,77.16536713
277,Tavarekere PS,12.96620846,77.40065765
278,Channapatna Sub-Division,NULL,NULL
279,Channapatna Town Circle,NULL,NULL
280,Channapatna Town PS,12.65370464,77.20050049
281,Channapatna East PS,12.66382027,77.21679688
283,Channapatna Rural Circle,NULL,NULL
284,Channapatna Rural PS,12.66382027,77.21679688
285,M.K. Doddi PS,12.70615006,77.13556671
286,Akkur PS,12.56741047,77.19911957
287,Belagavi Rly PS,15.84955502,74.50901794
288,BANGALORE DAR,NULL,NULL
289,Belagavi District,NULL,NULL
290,Market Sub Division,NULL,NULL
292,Market PS,15.86247063,74.51966858
296,Shahapura PS,15.83808899,74.518013
297,Malamaruthi PS,15.88173771,74.52919006
298,APMC Yard PS,NULL,NULL
299,Khadebazar Sub Division,NULL,NULL
301,Khadebazar PS,15.86237907,74.51073456
302,Tilakwadi PS,15.83594418,74.50153351
303,Camp PS,15.85470963,74.50454712
304,Belgaum Traffic Circle,NULL,NULL
305,Belgaum South Traffic PS,NULL,NULL
306,Belgaum North Traffic PS,15.86322975,74.51307678
308,Belgaum Rural Sub Division,NULL,NULL
309,Belgaum Rural Circle,NULL,NULL
310,Belagavi Rural PS,15.83317089,74.51456451
311,Kakati PS,15.92986012,74.52750397
313,Khanapur Circle,15.38171959,74.30444336
314,Khanapur PS,15.63626671,74.50560761
315,Nandagad PS,15.57993031,74.57636261
317,Gokak Sub-Division,16.16267014,74.81036377
318,Gokak Circle,16.16267014,74.81036377
319,Gokak Rural PS,16.16267014,74.81036377
323,Gokak Town PS,16.10362625,74.68560028
324,Ankalgi PS,16.05132866,74.51753998
327,BELGAUM DAR,NULL,NULL
328,Central Range,NULL,NULL
329,RFSL Mangalore,NULL,NULL
330,Ballari District,NULL,NULL
331,Bellary City Sub-Division,NULL,NULL
333,Brucepet PS,15.14453411,76.92542267
334,Cowlbazar PS,15.13752556,76.90287018
335,Gandhinagar PS,15.14515495,76.93050385
337,Bellary Traffic PS,15.13512039,76.91944122
338,Bellary Rural PS,15.14463425,76.9252243
339,P.D. Halli PS,15.1451683,77.05162811
340,Siruguppa Sub Division,NULL,NULL
341,P D Halli Circle,NULL,NULL
342,Moka PS,15.24180794,77.05941773
343,Kurugod PS,15.34454632,76.83530426
344,Tekkalkota PS,15.53785133,76.88158417
345,Tekkalkota Circle,NULL,NULL
346,Sirigeri PS,15.44990158,76.84300995
347,Siruguppa PS,15.6369009,76.89378357
348,Hatcholli PS,15.76270104,76.99739838
349,Hospet Sub Division,NULL,NULL
350,Tunga Bhadra Dam Circle,NULL,NULL
351,Hospet Town PS,15.27424526,76.38847351
352,Hospet Extention PS,15.26285172,76.37664795
353,T.B. Dam PS,NULL,NULL
354,Kampli Circle,NULL,NULL
355,Hospet Traffic PS,15.25352001,76.37083435
356,Hospet Rural PS,15.2745142,76.38790131
357,Kampli  PS,15.40637207,76.59915161
358,Kudligi Sub Division,NULL,NULL
359,Kudligi Circle,NULL,NULL
360,Kamalapur PS,15.30604267,76.47382355
361,Chittavadagi PS,15.27727222,76.38232422
362,Gadiganur PS,15.22349644,76.59658814
363,Kottur Circle,NULL,NULL
364,Thoranagal PS,15.19290543,76.67201996
365,Mariyammanahalli PS,15.15792275,76.35597992
366,Sandur PS,15.08381653,76.54373932
368,BELLARY DAR,NULL,NULL
369,Bidar District,NULL,NULL
370,Bidar Sub-Division,NULL,NULL
371,Bidar Town Circle,NULL,NULL
372,Bidar Sub Urban PS,17.91286278,77.53070831
373,New Town PS,17.92355728,77.50915527
374,Gandhi Gunj PS,17.91004944,77.51602173
375,Bidar Market Circle,NULL,NULL
376,Market PS,15.86247063,74.51966858
377,Bidar Traffic PS,17.90740967,77.53231812
379,Humnabad Sub-Division,NULL,NULL
380,Chitaguppa Circle,NULL,NULL
381,Chitaguppa PS,17.69238854,77.21125794
382,Manna Ekhelli PS,17.72746277,77.36743927
383,Bemalkhed PS,17.66216087,77.4246521
384,Humnabad Circle,NULL,NULL
385,Humnabad PS,17.7721405,77.12350464
386,Hallikhed PS,17.85165787,77.26441956
388,Bhalki Sub-Division,NULL,NULL
389,Bhalki Rural Circle,NULL,NULL
390,Bhalki Rural PS,18.04370689,77.21042633
391,Khataka Chincholi PS,17.89666557,77.2040329
392,Dhannura PS,17.95837593,77.33805847
393,Kamalanagar Circle,NULL,NULL
394,Kamalanagar PS,18.23563576,77.17746735
395,Kushnoor PS,18.15439034,77.32850647
396,Bidar Rural PS,17.93519402,77.47768402
399,Janwada PS,18.00456047,77.48136902
400,Bagdal PS,17.75112724,77.40016937
401,Basava Kalyana Town PS,17.87386513,76.94757843
403,Basava Kalyana Rural PS,17.87561989,76.96296692
404,Hulsoor PS,18.01993561,77.00589752
405,Basava Kalyana Traffic PS,17.82312965,76.92887116
407,BIDAR DAR,NULL,NULL
408,Vijayapur District,NULL,NULL
409,Vijayapura Sub Division,NULL,NULL
410,Vijayapura Town Circle,NULL,NULL
411,Gandhi Chowk PS,16.82881928,75.71502686
412,Vijayapura Traffic PS,16.82859993,75.71469879
414,Vijayapura Rural Circle,NULL,NULL
415,Vijayapura Rural PS,16.84503174,75.51791382
416,Babaleshwar PS,16.66583061,75.58032227
417,Tikota PS,16.84449768,75.51792908
418,Indi Sub-Division,NULL,NULL
419,Indi Rural Circle,NULL,NULL
420,Indi PS,17.17744637,75.95561981
421,Hortti PS,17.11802673,75.78509522
423,Chadachan Circle,NULL,NULL
424,Chadachan PS,17.31232834,75.66844177
425,Zalaki PS,17.25153732,75.8012619
427,Basavan Bagewadi Sub-Division,NULL,NULL
428,Nidagundi Circle,NULL,NULL
429,Basavan Bagewadi PS,16.56873131,75.96852875
430,Kolhar PS,16.46885872,75.68978882
431,Managuli PS,16.64864922,75.81687927
432,Muddebihal Circle,NULL,NULL
433,Muddebihal PS,16.34910011,76.12876892
434,Talikot PS,16.47981072,76.31056213
446,Vijayapura DAR,NULL,NULL
447,Chikkamagaluru District,NULL,NULL
448,Chickmagalur Sub-Division,NULL,NULL
449,Basavanahalli Circle,NULL,NULL
450,Chickmagalur Town PS,13.32054234,75.77542114
451,Basavanahalli  PS,13.33989525,75.77230835
452,Chickmagalur Traffic PS,13.33794403,75.7742157
453,Aldur Circle,NULL,NULL
454,Chickmagalur Rural  PS,NULL,NULL
455,Aldur PS,13.24324703,75.65181732
456,Balur  PS,13.15339375,75.50314331
457,Koppa Sub-Division,NULL,NULL
458,Mudigere Circle,NULL,NULL
459,Mudigere PS,13.13391972,75.6417923
460,Banakal  PS,13.13742638,75.55448914
461,Gonibeedu PS,13.09992123,75.70807648
462,Koppa Circle,NULL,NULL
463,Balehonnur PS,13.35118389,75.46579742
464,Koppa  PS,NULL,NULL
465,Hariharapura PS,13.52015305,75.29983521
466,Tarikere Sub-Division,NULL,NULL
468,Tarikere Town PS,13.7128849,75.80792236
469,Yagati PS,13.61104393,76.14754486
470,N.R. Pura PS,13.61487103,75.50416565
471,Tarikere Rural Circle,NULL,NULL
473,Lingadahalli PS,13.604146,75.84004974
474,Ajjampura PS,13.75662613,75.99986267
476,Birur Circle,NULL,NULL
477,Birur PS,13.59902477,75.97240448
479,Singatagere PS,13.55178261,76.17475891
480,Kadur  Circle,NULL,NULL
481,Kadur PS,13.54718208,76.01965332
482,Sakkaraya Patna PS,13.43594933,75.9174881
483,Panchanahalli PS,13.54704285,76.33293152
485,CHICKMAGALUR DAR,NULL,NULL
486,Chitradurga District,NULL,NULL
487,Chitradurga Sub-Division,NULL,NULL
488,Chitradurga Extention Circle,NULL,NULL
489,Chitradurga Town PS,14.22749996,76.40750122
490,Chitradurga Kote PS,14.21749973,76.38739777
491,Chitradurga Traffic PS,14.22980022,76.39089966
492,Chitradurga Rural Circle,NULL,NULL
493,Chitradurga Rural PS,14.23600006,76.40390015
494,Bharamasagara PS,14.36970043,76.19229889
495,Turuvanur (Jogi) PS,14.40359974,76.43849945
496,Challakere Sub-Division,NULL,NULL
497,Holalkere Circle,NULL,NULL
498,Holalkere PS,14.04125977,76.18471527
499,Chikkajajur PS,14.12749958,76.13970184
500,Challakere PS,14.31470013,76.64859772
501,Thalak Circle,NULL,NULL
502,Nayakanhatti PS,14.46809959,76.54550171
503,Thalak  PS,14.44820023,76.67350006
504,Parasurampura PS,14.25520039,76.88359833
505,Hiriyur Sub-Division,NULL,NULL
506,Molakalmuru Circle,NULL,NULL
507,Molakalmuru PS,14.71804619,76.74569702
508,Rampura PS,14.88479996,76.78420258
509,Hiriyur Town PS,13.94470024,76.61450195
510,Imangala Circle,NULL,NULL
511,Imangala PS,14.0951004,76.53420258
512,Abbinahole PS,14.04170036,76.75150299
513,Hosadurga PS,13.79794979,76.28225708
515,Hosadurga Circle,NULL,NULL
516,Srirampura PS,13.61909962,76.42050171
524,CHITRADURGA DAR,NULL,NULL
564,Southern Range,NULL,NULL
565,RFSL Davanagere,NULL,NULL
566,KODAGU(Madikeri) District,NULL,NULL
567,Madikeri Sub-Division,NULL,NULL
568,Madikeri Town Circle,NULL,NULL
569,Madikeri Town PS,12.42109108,75.74042511
570,Siddapura PS,12.29815865,75.87554932
571,Madikeri Traffic  PS,12.42967224,75.72557068
572,Madikeri Rural Circle,NULL,NULL
573,Napoklu PS,12.31025219,75.68939209
574,Bhagamandala PS,12.38704681,75.53484345
575,Madikeri Rural PS,12.42976666,75.72543335
576,Virajpet Sub-Division,NULL,NULL
577,Virajpet Circle,NULL,NULL
578,Virajpet Town PS,12.19282913,75.8010788
579,Virajpet Rural PS,12.19294643,75.80120087
581,Gonikoppa Circle,NULL,NULL
582,Gonikoppa PS,12.18565273,75.92311859
583,Ponnampet PS,12.14741135,75.94202423
585,Somwarpet Sub-Division,NULL,NULL
586,Kushalnagar Circle,NULL,NULL
587,Kushalnagar Town PS,12.48447323,75.95642853
588,Sunticoppa PS,12.45247841,75.82907105
590,Somwarpet Circle,NULL,NULL
591,Somwarpet PS,12.5968895,75.84977722
592,Shanivarasanthe PS,12.72695828,75.89398193
603,Gulbarga  Rly Sub-Division,NULL,NULL
604,KODAGU(Madikeri) DAR,NULL,NULL
605,Dharwad District,NULL,NULL
606,Dharwad Sub-Division,NULL,NULL
607,Dharwad Rural Circle,NULL,NULL
608,Dharwad Rural PS,15.47500038,74.97916412
609,Garag PS,15.57011128,74.92933655
610,Alnavar PS,15.43166924,74.74002838
611,Navalgund Circle,NULL,NULL
612,Navalgund PS,15.55730629,75.35830689
613,Annigeri PS,15.429389,75.43334961
643,DHARWAD DAR,NULL,NULL
676,Mysuru Rly Circle,NULL,NULL
678,Mysuru Rly PS,12.31714821,76.64471436
681,Wadi Rly Circle,NULL,NULL
682,CID,NULL,NULL
683,Kalaburagi District,NULL,NULL
684,Kalaburagi South Sub Division,NULL,NULL
686,Station Bazar PS,17.31635094,76.82634735
687,Ashoknagar PS,17.32583427,76.81531525
688,Brahmapur PS,17.33841515,76.83786011
690,Ferhatabad PS,17.18243408,76.79024506
691,Gurumitkal PS,16.8655014,77.38942719
692,Saidapur PS,16.57480431,77.25227356
693,Kalaburagi North Sub Division,NULL,NULL
695,Chowk PS,17.33776665,76.8373642
696,Roza PS,17.34596443,76.85182953
699,Shahapur  PS,16.69948006,76.84178162
702,Gulbarga Rural Sub-Division,17.32824516,76.83596802
703,MB Nagar Circle,17.32824516,76.83596802
704,MB Nagar PS,17.32721329,76.86756134
705,University PS,17.30987167,76.87667084
707,Gulbarga Rural Circle,17.34024429,76.83912659
708,Sub Urban PS,17.35199165,76.84018707
709,Mahagoan PS,17.52105713,76.94683075
710,Kamalapur PS,17.57662582,76.97775269
711,Shahabad Sub-Division,17.13041115,76.93444061
712,Yeragera Circle,NULL,NULL
713,Shahabad Town PS,17.13041115,76.93444061
716,Kalagi  Circle,17.36111069,77.15410614
717,Madbool PS,17.28559876,77.0037384
718,Kalagi PS,17.36111069,77.15410614
721,GULBARGA DAR,NULL,NULL
722,Hassan District,NULL,NULL
723,Hassan Sub-Division,NULL,NULL
724,Shantigrama Circle,NULL,NULL
725,Goruru PS,12.82181931,76.06330872
726,Dudda PS,13.08610916,76.2047348
727,Alur PS,12.97749043,75.99075317
732,Arasikere Sub-Division,NULL,NULL
737,Arasikere Rural Circle,NULL,NULL
738,Arasikere Rural PS,13.31288528,76.25685883
739,Banavara PS,13.40481472,76.1631546
740,Gandasi PS,13.15581799,76.30463409
741,Holenarasipura Sub-Division,NULL,NULL
742,Holenarasipura Circle,NULL,NULL
744,Holenarasipura Rural PS,12.78151608,76.24751282
745,Holenarasipura Town PS,12.78717709,76.24150085
746,Arakalagud  Circle,NULL,NULL
748,Konanur PS,12.62903404,76.05454254
749,Arakalagud PS,12.76571369,76.05699158
751,Halebeedu Circle,NULL,NULL
752,Belur PS,13.174119,75.87542725
753,Arehalli PS,13.04550362,75.80184174
754,Halebeedu PS,13.21425057,75.99228668
755,Sakaleshpura Circle,NULL,NULL
756,Sakaleshpura Town PS,12.94499397,75.78829956
757,Sakaleshpura Rural PS,12.9398098,75.77975464
758,Yeslur PS,12.77729893,75.85779572
760,HASSAN DAR,NULL,NULL
782,Arasikere Rly PS,13.31460667,76.25214386
798,Wadi Rly PS,17.05176544,76.99177551
799,DCRE,NULL,NULL
800,Northern Range,NULL,NULL
801,RFSL Belgaum,NULL,NULL
802,Kolar District,NULL,NULL
803,Kolar Sub-Division,NULL,NULL
804,Gulpet Circle,NULL,NULL
805,Kolar Town PS,13.13152409,78.1335144
806,Gulpet PS,13.14566994,78.13095093
807,Kolar Traffic PS,13.13023472,78.12849426
808,Kolar Rural Circle,NULL,NULL
809,Kolar Rural PS,13.14166546,78.13692474
810,Vemagal PS,13.19190407,78.01713562
811,Malur PS,13.00252438,77.93837738
812,Mulbagal Sub-Division,NULL,NULL
813,Malur Circle,NULL,NULL
814,Masti PS,12.87305164,77.99797058
815,Mulbagal Town PS,13.15870285,78.38791657
816,Nangli PS,13.19422817,78.53717804
817,Mulbagal Circle,NULL,NULL
818,Srinivasapura PS,13.34122086,78.21268463
819,Rayalpad PS,13.53104687,78.34519196
820,Gownapalli PS,13.51122761,78.22562408
821,Chintamani Sub-Division,NULL,NULL
822,Gownapalli Circle,NULL,NULL
823,Chintamani Town PS,13.40110302,78.05373383
824,Chintamani Rural PS,13.40117168,78.05376434
825,Kencharlahalli PS,13.52233601,78.0673523
826,Kencharlahalli Circle,NULL,NULL
827,Batlahalli PS,13.58199787,78.1314621
828,Shidlaghatta Town PS,13.3936739,77.86384583
829,Shidlagatta Rural PS,13.39712906,77.86373901
830,Chickballapura Sub-Division,NULL,NULL
831,Shidlaghatta Circle,NULL,NULL
832,Dibburahalli PS,13.56741142,77.89363098
833,Chickballapura Town PS,13.43772984,77.7240448
834,Chickballapura Rural PS,13.43603325,77.72971344
835,Chickballapura Circle,NULL,NULL
836,Gowribidanur Town PS,13.608284,77.51991272
837,Gowribidanur Rural PS,13.60142422,77.50831604
838,Manchenalli PS,13.50030899,77.60220337
840,KOLAR DAR,NULL,NULL
841,Mandya District,NULL,NULL
842,Srirangapatna Sub-Division,NULL,NULL
843,K R Sagara Circle,NULL,NULL
844,Srirangapatna PS,12.42398453,76.68308258
845,Arakere PS,12.41065311,76.81352997
846,K.R. Sagar PS,12.40577793,76.57241821
848,Pandavapura PS,12.50300598,76.67358398
849,K.R. Pet Town PS,12.65924168,76.48828888
850,K.R. Pet Rural PS,12.65938854,76.48832703
851,Mandya Sub-Division,NULL,NULL
852,K.R. Pet Circle,NULL,NULL
853,Kikkeri PS,12.76871681,76.42292023
854,Mandya East PS,12.52845764,76.9007721
855,Mandya West PS,12.5266943,76.89072418
856,Mandya Town Circle,NULL,NULL
857,Mandya Traffic PS,12.52845764,76.9007721
858,Mandya Rural PS,12.51947784,76.88446808
859,Basaralu PS,12.70584393,76.81725311
860,Malavalli Sub-Division,NULL,NULL
861,Keragodu Circle,NULL,NULL
862,Shivalli PS,12.58570576,76.82389832
863,Keragodu PS,12.64313316,76.91716766
864,Nagamangala Town PS,12.81981945,76.75630188
865,Nagamangala Circle,NULL,NULL
866,Bindiganavile PS,12.88119412,76.63096619
867,Bellur PS,12.98144245,76.73564148
868,Malavalli Town PS,12.38352776,77.06044769
871,Malavalli Rural PS,12.3836422,77.06027985
872,Kirugavalu PS,12.35835838,76.94495392
873,Belakavadi PS,12.25632954,77.12211609
874,Halaguru Circle,NULL,NULL
875,K.M. Doddi PS,12.48930836,77.03516388
876,Halagur PS,12.42749977,77.22836304
877,Maddur PS,12.58778572,77.04138184
879,MANDYA DAR,NULL,NULL
880,Mysuru District,NULL,NULL
881,Mysore Rural Sub-Division,NULL,NULL
882,Mysuru Rural Circle,NULL,NULL
883,Mysuru South PS,12.31283855,76.66442871
884,Yelawala PS,NULL,NULL
885,Jayapura PS,12.20482254,76.55522919
886,K.R. Nagar Circle,NULL,NULL
887,K.R. Nagar PS,NULL,NULL
888,Saligrama PS,12.56208038,76.2636795
890,Hunusur Sub-Division,NULL,NULL
891,Hunusur Circle,NULL,NULL
892,Hunusur Town PS,NULL,NULL
893,Hunusur Rural PS,NULL,NULL
894,Bilikere PS,12.33609963,76.44783783
895,Sarguru Circle,NULL,NULL
896,H.D. Kote PS,NULL,NULL
897,Antharasanthe PS,NULL,NULL
898,Saragur PS,12.0029211,76.39542389
899,Nanjanagudu Sub-Division,NULL,NULL
900,Biligere Circle,NULL,NULL
901,Nanjanagudu Town PS,NULL,NULL
902,Nanjanagudu Rural PS,NULL,NULL
903,Biligere PS,12.15304661,76.80131531
904,T. Narasipura Circle,NULL,NULL
905,T. Narasipura PS,NULL,NULL
906,Bannur PS,12.33295918,76.86636353
907,Talakadu PS,NULL,NULL
918,MYSORE DAR,NULL,NULL
919,Uttara Kannada District,NULL,NULL
920,Karwar Sub-Division,NULL,NULL
921,Kadra Circle,NULL,NULL
922,Chittakula PS,14.85508633,74.1329422
923,Kadra PS,14.90611553,74.34615326
924,Mallapura PS,14.90040398,74.33269501
925,Karwar Circle,NULL,NULL
926,Karwar Town PS,14.80839729,74.12882233
927,Karwar Rural PS,14.80850601,74.12883759
928,Karwar Traffic PS,14.80850601,74.12869263
929,Dandeli Sub-Division,NULL,NULL
930,Dandeli Circle,NULL,NULL
931,Dandeli Town PS,15.25747395,74.62111664
932,Dandeli Rural PS,15.25743294,74.62124634
933,State Wireless,NULL,NULL
934,Joida Circle,NULL,NULL
936,Ramanagar PS,15.42365837,74.48832703
938,Sirsi Sub-Division,NULL,NULL
939,Sirsi Circle,NULL,NULL
940,Sirsi Town PS,14.62126827,74.82537079
941,Sirsi Rural PS,14.62552166,74.83769226
942,Sirsi New Market PS,14.6253643,74.83812714
